c,time,vx,vy,V_net,ent,delta_entropy,div,delta_div,curl,delta_curl,theta,delta_theta,area,delta_area
780,0.08096838,0.678778346,0.050631068,0.68066405,423.2807528,-5.972448712,0.449722775,-0.13560984,0.051531379,0.011028382,0.547696536,0.212835283,0.223984375,0.077512254
781,0.080811262,0.31116926,0.134314319,0.33891982,425.3977979,2.117045111,0.449904168,0.002244645,0.049895678,-0.020241002,0.546251478,-0.017881886,0.221223958,-0.034158811
782,0.084510803,0.232337693,0.567317152,0.61304939,425.281587,-0.116210897,0.460108827,0.120749767,0.041697,-0.097013364,0.591525435,0.535717989,0.219505208,-0.020337637
783,0.081485033,0.008600345,0.38136577,0.381462733,427.7900195,2.508432453,0.458243363,-0.022893337,0.055348867,0.167538338,0.561071597,-0.373735359,0.220195313,0.008469091
784,0.07869029,0.167152366,0.073206293,0.182480341,425.676169,-2.113850529,0.460475047,0.028360347,0.050972491,-0.055615206,0.636470004,0.958166582,0.220520833,0.004136734
785,0.082145691,0.17779732,0.141242315,0.227071087,428.8614734,3.185304431,0.467074497,0.080338359,0.058551002,0.092256959,0.817705424,2.206268131,0.220013021,-0.006181852
786,0.081706285,0.190909185,0.265409266,0.326937908,426.2904452,-2.571028231,0.455912678,-0.136609066,0.059019172,0.005729911,0.615010017,-2.480781074,0.216783854,-0.039521643
787,0.084414721,0.235041876,0.11226939,0.260478597,429.4339342,3.143488992,0.460867651,0.058697972,0.049079635,-0.117746496,0.370804195,-2.892929341,0.221393229,0.054603924
788,0.093743324,0.178505575,0.324486923,0.370345789,431.1062803,1.672346131,0.458687683,-0.023254641,0.045613752,-0.036972051,0.682279593,3.322640836,0.221367188,-0.000277798
789,0.090008259,0.357264183,0.664711021,0.754637952,423.1060249,-8.000255417,0.455950802,-0.030407002,0.039626581,-0.066518012,0.544876252,-1.526563705,0.217864583,-0.038914253
790,0.090772629,0.145128324,0.276937701,0.312660711,426.12794,3.021915127,0.451491385,-0.049127328,0.052580503,0.142707354,0.590381154,0.501306429,0.21734375,-0.00573778
791,0.099576235,0.268924835,0.031160655,0.270724127,425.6850738,-0.442866175,0.451401926,-0.000898397,0.049050248,-0.03545278,0.611465119,0.211736919,0.222786458,0.054658708
792,0.124101639,0.344582888,0.20445814,0.400675052,431.867676,6.18260215,0.465407118,0.112852591,0.049838877,0.006354695,0.64676518,0.284444758,0.219335938,-0.027803991
793,0.106988192,0.406706653,0.357894139,0.541755034,433.3557424,1.488066403,0.465045,-0.003384652,0.050472768,0.005924877,0.554051257,-0.866580894,0.216028646,-0.030912679
794,0.091517687,0.249789634,0.151397648,0.292089215,423.9802353,-9.37550709,0.450129948,-0.16297453,0.055013872,0.04961995,0.704187175,1.640512598,0.219088542,0.033435022
795,0.115461826,0.575723685,0.108791961,0.585912495,425.679867,1.699631758,0.458464647,0.07218576,0.048853961,-0.053350195,0.638637764,-0.567715004,0.220807292,0.014885872
796,0.091596603,0.53611638,0.042793777,0.537821606,430.0368875,4.35702048,0.460859248,0.026142898,0.051582843,0.029792399,1.131183933,5.377340974,0.218971354,-0.020043729
797,0.09497571,0.132388895,0.04091471,0.13856707,431.0204915,0.983603988,0.462572367,0.018037439,0.050216531,-0.014385916,0.722416664,-4.303913802,0.220169271,0.012612874
798,0.118338585,0.06897893,0.139539317,0.155657682,424.7822061,-6.238285413,0.444009627,-0.15686126,0.03751113,-0.107364817,0.503668141,-1.848497029,0.219856771,-0.002640728
799,0.098732471,0.271236997,0.088751908,0.285388174,426.2493138,1.467107702,0.449502671,0.055635632,0.047658752,0.102778976,0.652305188,1.505452507,0.220898438,0.010550396
800,0.101417065,0.140642908,0.347358273,0.374750847,428.8542937,2.604979884,0.464748669,0.150329715,0.047380151,-0.002747087,0.610898407,-0.408282191,0.21484375,-0.059700875
801,0.099251032,0.426160941,0.147943544,0.45111023,429.5976663,0.743372587,0.463609997,-0.011472652,0.044978887,-0.024193839,0.656796763,0.462447147,0.220572917,0.057724001
802,0.103135109,0.000124014,0.150524199,0.15052425,430.114293,0.516626757,0.462832165,-0.007541874,0.044804029,-0.001695434,0.728285622,0.693157349,0.219505208,-0.010352521
803,0.096027136,0.349203193,0.221988448,0.413789488,435.1273181,5.013025114,0.467490754,0.048513254,0.046065617,0.013137836,0.914986133,1.944247425,0.220611979,0.011525605
804,0.089686155,0.006233374,0.044017038,0.04445621,426.4610661,-8.666252093,0.455019626,-0.139052981,0.048223962,0.024065534,0.640994862,-3.055000742,0.217578125,-0.033827453
805,0.087702274,0.000154528,0.058969475,0.058969677,425.9705607,-0.490505385,0.454455951,-0.006427149,0.066129186,0.204159166,0.650116816,0.104010453,0.219049479,0.016776693
806,0.0834167,0.215653343,0.119922774,0.246754607,427.2380912,1.267530503,0.452700161,-0.021048416,0.043831179,-0.267308665,0.586546053,-0.762086753,0.219309896,0.003121877
807,0.086653948,0.045935181,0.207261313,0.212290586,432.9669209,5.728829766,0.460383504,0.088666966,0.04512742,0.014958824,0.643586044,0.658250345,0.217291667,-0.023290678
808,0.085398912,0.1319442,0.184216729,0.226594517,431.4948874,-1.472033486,0.466763148,0.074704039,0.045979613,0.009978974,0.862415795,2.562441887,0.221979167,0.054889458
809,0.079628229,0.372680507,0.353055893,0.513360715,422.4592148,-9.035672613,0.453015998,-0.172641663,0.048322622,0.029424346,0.556646289,-3.839963658,0.218059896,-0.049219616
810,0.084507704,0.233671668,0.305636983,0.384729013,431.593133,9.133918163,0.460059667,0.083349431,0.042891881,-0.064263267,0.545316753,-0.134065127,0.21875,0.008166169
811,0.082546711,0.077387063,0.011120695,0.078182014,432.4487167,0.855583707,0.467331141,0.088089205,0.038735103,-0.050356672,0.511589183,-0.408587685,0.22,0.015142941
812,0.080975056,0.033041986,0.198218196,0.200953293,433.377583,0.928866336,0.455649273,-0.14426502,0.0436047,0.060137002,0.213321904,-3.683446424,0.220065104,0.000804003
813,0.08117795,0.018786363,0.207241272,0.208091019,430.9392608,-2.438322282,0.466273561,0.130876523,0.042973218,-0.007778986,0.636163253,5.208820255,0.218359375,-0.021012223
814,0.081622601,0.227739357,0.012168535,0.228064219,432.5580131,1.618752306,0.46345228,-0.034564948,0.04233585,-0.007808717,0.536947227,-1.215546014,0.216757813,-0.019621557
815,0.080510378,0.047019228,0.153809687,0.160836027,428.5569543,-4.001058724,0.459998907,-0.042893513,0.0504851,0.101219867,0.644792136,1.339515623,0.220690104,0.048842047
816,0.082921982,0.270828077,0.028821089,0.272357307,426.566892,-1.990062311,0.459691766,-0.003703974,0.044201897,-0.075772464,0.640419003,-0.052737917,0.219101563,-0.019157063
817,0.083170414,0.244933998,0.009078252,0.245102178,428.3353061,1.76841408,0.464711419,0.060353828,0.047498842,0.039640834,0.614354506,-0.313386648,0.223580729,0.053855289
818,0.086660147,0.125479817,0.324420195,0.347841412,427.9023734,-0.432932694,0.45474961,-0.114952596,0.050056986,0.029519271,0.449146947,-1.90638448,0.220872396,-0.031252351
819,0.084420919,0.004395237,0.373368184,0.373394054,433.5243785,5.622005068,0.462419951,0.090858294,0.039622649,-0.123598948,0.637861606,2.235401602,0.219518229,-0.016040653
820,0.082275152,0.351392769,0.476798192,0.592295023,432.6460866,-0.878291865,0.458600214,-0.046426364,0.050380983,0.130760423,0.683930881,0.559941544,0.220429688,0.011078173
821,0.081718683,0.492824994,0.444219248,0.663481134,423.5155581,-9.130528566,0.455854039,-0.033605236,0.050557252,0.002157021,0.614911508,-0.844597223,0.21765625,-0.033938842
822,0.080549002,0.489029765,0.229344669,0.540138027,430.2389656,6.723407572,0.46294265,0.088003711,0.050506966,-0.000624294,0.61386373,-0.01300796,0.216276042,-0.017135015
823,0.084746599,0.110931919,0.285020815,0.305847602,430.3046538,0.065688173,0.465333601,0.028212941,0.042881056,-0.089984842,0.618352449,0.052966355,0.221367188,0.060074928
824,0.085792065,0.104411692,0.11521138,0.155484608,428.0283844,-2.276269441,0.459748017,-0.06510606,0.039551934,-0.038804548,0.206160218,-4.804549602,0.21765625,-0.04325502
825,0.083081722,0.091721243,0.104019629,0.138682622,432.6033969,4.575012539,0.466716981,0.083880831,0.046822065,0.087505778,0.373630363,2.015727892,0.219635417,0.023821926
826,0.082750082,0.046704888,0.09640187,0.107119873,432.7329017,0.129504781,0.457161049,-0.11547943,0.048979577,0.026072633,0.61932568,2.969124749,0.217981771,-0.019983616
827,0.081669092,0.36962631,0.117571238,0.38787447,430.0313408,-2.701560865,0.464070018,0.084597109,0.051557845,0.031569686,0.619803193,0.005846933,0.221627604,0.044641531
828,0.081150055,0.233394076,0.044137297,0.237530831,424.7341388,-5.297201973,0.451411444,-0.155989711,0.045453384,-0.075224364,0.580527664,-0.483986481,0.217005208,-0.056961093
829,0.082079649,0.171814909,0.087883259,0.192986606,428.2242587,3.490119817,0.459284893,0.095924486,0.045441228,-0.000148101,0.301400622,-3.400685131,0.221861979,0.059171438
830,0.084390163,0.075138468,0.215853633,0.228557608,429.7788773,1.554618661,0.456749823,-0.030039872,0.043989582,-0.017201593,0.721196029,4.974458989,0.220716146,-0.013577807
831,0.086909294,0.010496563,0.037514398,0.038955203,425.2567608,-4.522116555,0.450731557,-0.069247668,0.059989134,0.184094826,0.639015957,-0.945584389,0.220976563,0.002996419
832,0.081659794,0.263884665,0.139062892,0.298284436,429.5356904,4.278929623,0.459135456,0.102913548,0.054189388,-0.071023266,0.615413407,-0.28903515,0.219934896,-0.012756176
833,0.081058979,0.50042061,0.102749598,0.510860321,425.1704865,-4.365203845,0.456335424,-0.034543141,0.046049031,-0.100425111,0.653223289,0.466449032,0.21859375,-0.016545309
