c,time,vx,vy,V_net,ent,delta_entropy,div,delta_div,curl,delta_curl,theta,delta_theta,area,delta_area
1261,0.108985662,0.034668012,0.123829749,0.128591126,295.5932096,1.230452938,0.330268258,0.018247019,0.036187096,0.100179198,0.173685467,-0.4894372,0.142226563,-0.063679057
1262,0.105592251,0.133918019,0.215509275,0.25372876,296.6997207,1.106511114,0.333879016,0.034195293,0.025038296,-0.105583506,0.277582721,0.983947721,0.14421875,0.018866796
1263,0.107613802,0.11292227,0.314528934,0.334185412,294.2166155,-2.483105154,0.326846965,-0.06534525,0.035996368,0.101827763,0.215347784,-0.57831743,0.145416667,0.011131627
1264,0.106826544,0.257553832,0.175242125,0.311518505,295.7537904,1.537174811,0.332877424,0.056450936,0.023363992,-0.118251291,0.198938806,-0.153603938,0.140403646,-0.046926734
1265,0.106258154,0.05303007,0.060200975,0.080226839,292.5453254,-3.208464977,0.325775667,-0.066834934,0.026770803,0.032061647,0.317820618,1.118801781,0.153216146,0.120578982
1266,0.109593153,0.091427573,0.006942392,0.091690773,298.8136066,6.26828122,0.334414697,0.07882819,0.0285975,0.016667987,0.37717313,0.541571354,0.139101563,-0.128790741
1267,0.111760855,0.294102017,0.211681597,0.362360449,298.2592482,-0.554358365,0.330804871,-0.032299555,0.025434891,-0.028298007,0.566219366,1.691524606,0.150442708,0.101476907
1268,0.112248182,0.32403156,0.066674591,0.330820121,295.9364743,-2.322773979,0.332659419,0.01652185,0.032113717,0.059500527,0.321297995,-2.181962913,0.142200521,-0.073428249
1269,0.105573177,0.155874873,0.030779636,0.158884745,294.0975203,-1.838953972,0.328261178,-0.041660589,0.029465218,-0.025086854,0.512143688,1.807710042,0.14609375,0.036877067
1270,0.104126692,0.338940603,0.099773765,0.353320727,290.7562829,-3.341237419,0.326959302,-0.012502807,0.02419648,-0.050599302,0.388291073,-1.189441567,0.137773438,-0.079905664
1271,0.111563206,0.111911337,0.226334356,0.252490372,287.5997304,-3.156552417,0.325022842,-0.017357514,0.035419602,0.100598775,0.301114347,-0.781411089,0.140546875,0.024859787
1272,0.104455233,0.061314241,0.238283703,0.246045848,291.5305757,3.930845276,0.334192537,0.087785884,0.025815958,-0.091940287,0.285455496,-0.149909679,0.141002604,0.004362914
1273,0.104847193,0.186890614,0.441844699,0.479744557,289.7935843,-1.736991437,0.327938365,-0.059650349,0.021518804,-0.040984924,0.35269791,0.641337282,0.145169271,0.039740374
1274,0.108047009,0.283957563,0.559463036,0.627400021,288.2755597,-1.51802458,0.32081386,-0.065938942,0.022799986,0.011857641,0.305568018,-0.436198023,0.134270833,-0.100867554
1275,0.106250525,0.043818761,0.198481096,0.203260496,287.1843717,-1.091187962,0.316654862,-0.039143311,0.029465105,0.062730223,0.318355875,0.120355703,0.131770833,-0.023529296
1276,0.107238054,0.223375046,0.156783395,0.272905559,289.8812579,2.696886167,0.322995948,0.059130927,0.024648654,-0.044913637,0.317232364,-0.010476797,0.143242188,0.106970928
1277,0.102989197,0.223309504,0.208331933,0.305400276,287.4916737,-2.38958417,0.315429188,-0.073471398,0.024891794,0.002360829,0.28291817,-0.333182459,0.127669271,-0.151209225
1278,0.107555151,0.087293437,0.232559774,0.248403286,286.2783049,-1.213368884,0.329369632,0.129612054,0.03066662,0.053691766,0.310778497,0.259032938,0.137447917,0.090917504
1279,0.111197233,0.037510432,0.004319803,0.037758353,286.4147157,0.136410792,0.322319401,-0.06340293,0.023727156,-0.06240681,0.196888742,-1.024213922,0.130638021,-0.061241594
1280,0.103373289,0.162549485,0.139815342,0.214407707,285.8204441,-0.59427153,0.327014277,0.045416718,0.024731895,0.009719524,0.304623768,1.042194035,0.155403646,0.239574703
1281,0.108123541,0.26300981,0.297858862,0.397358858,286.456123,0.635678893,0.325726543,-0.011909837,0.028031091,0.030513214,0.310567511,0.05497178,0.129257813,-0.241814439
1282,0.106629848,0.282740101,0.010502804,0.282935105,284.2027832,-2.253339862,0.328080416,0.022075175,0.028847515,0.007656609,0.280019925,-0.286482503,0.138098958,0.082914362
1283,0.10530448,0.243833919,0.138756581,0.280550118,285.0281928,0.825409651,0.324996622,-0.029284544,0.018155771,-0.101531709,0.182819134,-0.92304517,0.144947917,0.065039572
1284,0.101886749,0.606259865,0.018344843,0.60653735,280.7027529,-4.325439889,0.320169386,-0.047378445,0.023154855,0.049065104,0.160450071,-0.219548304,0.135611979,-0.091630537
1285,0.101232052,0.086724817,0.556881924,0.56359442,275.2960756,-5.406677265,0.314115333,-0.059803715,0.023428638,0.002704509,0.23903679,0.776302741,0.136432292,0.008103288
1286,0.102053165,0.292379514,0.298043803,0.417511543,282.2711647,6.97508909,0.319199654,0.049820314,0.027846963,0.043294346,0.288524973,0.48492551,0.136744792,0.003062129
1287,0.106090784,0.123848753,0.229927119,0.261160858,280.362526,-1.908638738,0.331736749,0.118173273,0.044180653,0.153959558,0.251913397,-0.345096671,0.132434896,-0.040624602
1288,0.106096506,0.101317596,0.075130787,0.126134414,276.7586134,-3.603912579,0.318328588,-0.126377028,0.027631292,-0.155984035,0.175456914,-0.720631488,0.1325,0.000613632
1289,0.10753727,0.089944049,0.319670017,0.332082598,278.2642248,1.505611394,0.321410215,0.028656358,0.027582935,-0.000449678,0.185680678,0.095071821,0.128828125,-0.034145139
1290,0.106835127,0.007427265,0.030678351,0.031564624,276.4721356,-1.79208924,0.31551614,-0.055169823,0.024008654,-0.033456044,0.181682857,-0.037420472,0.1265625,-0.021206742
1291,0.108249903,0.005314654,0.052383082,0.052651997,270.7785496,-5.693586004,0.318025171,0.023178137,0.018427769,-0.051555569,0.195376853,0.126503537,0.144726563,0.167797495
1292,0.107220888,0.01799259,0.127581188,0.128843676,274.1444594,3.365909876,0.319114928,0.010163663,0.024204523,0.053877133,0.16129581,-0.317858235,0.132786458,-0.11135987
1293,0.108139038,0.047314333,0.019078141,0.051015895,272.9255506,-1.218908889,0.315947531,-0.02929004,0.020679787,-0.03259448,0.254601398,0.862829823,0.143945313,0.103189878
1294,0.110972881,0.065982413,0.341369122,0.347687441,273.4689269,0.543376371,0.324899585,0.08066884,0.020406657,-0.002461235,0.163340529,-0.822370898,0.131549479,-0.111701464
1295,0.104635477,0.296110754,0.025924006,0.29724339,270.3566626,-3.11226429,0.313664786,-0.107370833,0.022378971,0.01884938,0.157421058,-0.056572322,0.1278125,-0.035714265
1296,0.103019238,0.363467236,0.290400449,0.465232042,273.080409,2.723746326,0.320900274,0.070234338,0.031514739,0.088680214,0.145439352,-0.11630552,0.136835938,0.08758983
1297,0.103342772,0.174277389,0.143868737,0.225988544,269.9108132,-3.169595803,0.311632576,-0.089679209,0.024258771,-0.070212626,0.20664132,0.592223025,0.125820313,-0.106593087
1298,0.105208874,0.092878446,0.129377216,0.159263523,271.1835021,1.272688963,0.316744589,0.048589177,0.022521364,-0.016513889,0.183855678,-0.216575288,0.126471354,0.006188087
1299,0.108242989,0.513920065,0.013768813,0.514104477,272.9363716,1.752869508,0.31963516,0.026704463,0.027838044,0.049118013,0.198748634,0.137588182,0.146341146,0.183566547
1300,0.107461452,0.315969129,0.527963626,0.615290241,269.2562596,-3.680112061,0.32068768,0.009794403,0.035761003,0.073728376,0.22401407,0.235111613,0.133372396,-0.12068281
1301,0.107299566,0.03965653,0.16123829,0.166043447,266.5681221,-2.688137512,0.314515786,-0.057520218,0.022417314,-0.124359204,0.139694044,-0.78583752,0.12984375,-0.032885928
1302,0.104942322,0.355141118,0.04275813,0.357705845,270.6513771,4.083255008,0.3211227,0.06295757,0.030373134,0.075811357,0.153398441,0.130589796,0.130885417,0.009926087
1303,0.113005638,0.216420192,0.466539046,0.514292117,265.2679503,-5.38342675,0.3094871,-0.102964771,0.025667253,-0.041642886,0.152415641,-0.008696913,0.129674479,-0.010715726
1304,0.121979237,0.037148897,0.233055231,0.235997418,270.9691741,5.701223816,0.314767992,0.04329337,0.027104341,0.011781418,0.185157321,0.268420111,0.133606771,0.032237385
1305,0.114175081,0.108796093,0.212728393,0.238935052,263.7353561,-7.233818048,0.301521188,-0.11602185,0.02445899,-0.02316925,0.166825408,-0.160559668,0.131679688,-0.016878318
1306,0.101881027,0.111808092,0.279487931,0.301022513,263.9315909,0.196234817,0.312993494,0.112604934,0.022753423,-0.016740777,0.149634668,-0.168733472,0.117864583,-0.135600362
1307,0.102435112,0.244126457,0.533981975,0.587140935,261.9867938,-1.944797118,0.311106954,-0.018416927,0.019907657,-0.027781159,0.277618021,1.249409018,0.122994792,0.050082518
1308,0.10846138,0.165544486,0.20140257,0.260706678,267.4342484,5.447454661,0.316306059,0.047935081,0.023808503,0.0359653,0.166957678,-1.020274153,0.11328125,-0.089557607
1309,0.104223728,0.424387769,0.060007779,0.428609276,257.407279,-10.02696947,0.301268756,-0.144279082,0.019347479,-0.042802379,0.239323268,0.694329311,0.152057292,0.372046197
1310,0.10423398,0.04163754,0.488427733,0.490199281,263.87326,6.465981001,0.315855444,0.139941781,0.029568832,0.098061623,0.170424922,-0.660996978,0.129570313,-0.21573559
1311,0.103722811,0.117725095,0.1347576,0.178938002,260.6288938,-3.24436614,0.308551884,-0.070414216,0.020058066,-0.091694068,0.377962106,2.000882763,0.117135417,-0.119885836
1312,0.103984118,0.034670317,0.077871332,0.08524069,254.3716985,-6.257195351,0.299522927,-0.086830154,0.029488854,0.090694508,0.181639273,-1.888007882,0.119231771,0.02016033
1313,0.108879328,0.034259347,0.038813275,0.051770389,256.8513904,2.479691882,0.299678179,0.001425912,0.032429452,0.027007863,0.296761519,1.057337962,0.113658854,-0.051184341
1314,0.119246244,0.376984465,0.124785322,0.397100319,256.4109074,-0.440482921,0.302195361,0.021109109,0.020102594,-0.103373138,0.170031015,-1.062763065,0.117747396,0.034286545
1315,0.103067636,0.260294829,0.028872474,0.261891232,260.3242475,3.913340024,0.309975026,0.07548116,0.02999189,0.095949574,0.282615761,1.092338488,0.118098958,0.003410988
1316,0.100107193,0.120208557,0.217927496,0.248882484,262.3575573,2.033309845,0.306693355,-0.032781575,0.032978827,0.029837395,0.317062474,0.344098282,0.119010417,0.009104824
1317,0.102318287,0.224015258,0.170366424,0.281438367,259.248628,-3.10892927,0.307021492,0.003207029,0.02594086,-0.068785036,0.224995374,-0.899810808,0.124049479,0.049248894
1318,0.105621099,0.111330681,0.421412222,0.435870143,261.9064667,2.65783869,0.310285554,0.030903501,0.026261551,0.003036238,0.147081731,-0.7376712,0.115976563,-0.076432803
1319,0.103294611,0.190453006,0.372434529,0.4183059,264.6321677,2.725700993,0.313733496,0.033379683,0.031907385,0.054657586,0.311491323,1.591657022,0.123307292,0.070969135
1320,0.102756977,0.255842559,0.118020765,0.281752225,257.7898548,-6.842312943,0.302381369,-0.110475487,0.024484195,-0.072240259,0.244434961,-0.652572355,0.123320313,0.000126715
1321,0.102703333,0.128208671,0.027710147,0.131169034,258.6197262,0.829871402,0.301025149,-0.013205215,0.026039337,0.015142086,0.330398226,0.837005602,0.12046875,-0.027765043
1322,0.103283644,0.080781258,0.004444292,0.08090342,264.679113,6.059386808,0.313307629,0.118919891,0.027401244,0.013186081,0.353084619,0.219651365,0.116640625,-0.037064194
1323,0.105374813,0.065481037,0.257987718,0.266168046,260.4077864,-4.271326637,0.303558098,-0.092522397,0.029960527,0.024287429,0.284923241,-0.646846967,0.118645833,0.019029294
1324,0.10751462,0.222349378,0.209959585,0.305814115,259.2159152,-1.191871169,0.307821747,0.039656455,0.021618251,-0.07759202,0.328639583,0.406608353,0.126158854,0.069879062
1325,0.105862141,0.471205184,0.147967505,0.493891393,264.7652426,5.549327427,0.314192313,0.060177942,0.028472308,0.064745128,0.363397852,0.328335209,0.135260417,0.085975614
1326,0.105173588,0.10564331,0.160089989,0.191805405,268.4788472,3.713604571,0.319557546,0.051013126,0.022980396,-0.052217598,0.349199818,-0.134996192,0.119335938,-0.15141139
1327,0.104626894,0.035530463,0.099817118,0.10595221,259.1143828,-9.36446438,0.305295571,-0.13631271,0.022663515,-0.003028678,0.240355059,-1.040313386,0.127942708,0.082261553
1328,0.136317253,0.269893918,0.250261204,0.36806711,264.7266103,5.612227463,0.310367968,0.037210239,0.026947869,0.031429288,0.318827382,0.575659503,0.123710938,-0.031043545
1329,0.101124525,0.142577807,0.257784601,0.294586713,263.4896538,-1.236956461,0.303593576,-0.066990601,0.024105722,-0.028105418,0.31762904,-0.011850158,0.125182292,0.014549924
1330,0.105726719,0.012365663,0.107812846,0.108519673,261.1598484,-2.329805364,0.303807601,0.002024322,0.025545851,0.013621234,0.317201706,-0.004041875,0.134895833,0.091874048
1331,0.103145838,0.04121883,0.060690552,0.073364399,261.8341306,0.674282111,0.305201313,0.013512057,0.025019529,-0.005102696,0.336072707,0.182954559,0.113684896,-0.205640266
1332,0.104380608,0.446724657,0.1424481,0.468886319,268.1463673,6.312236734,0.310389819,0.049707563,0.02680334,0.017089492,0.287219591,-0.468028666,0.114986979,0.01247438
1333,0.104934454,0.349372536,0.047616741,0.3526025,264.2769093,-3.869457955,0.318258111,0.07498292,0.024357868,-0.023304758,0.304306527,0.162834377,0.117174479,0.020846347
1334,0.107535362,0.501808748,0.188028331,0.535879345,262.8148451,-1.462064239,0.312570357,-0.052891938,0.026715711,0.021926212,0.386030334,0.759971465,0.124921875,0.072045099
1335,0.107192039,0.132649476,0.111337605,0.173181829,265.9003121,3.085466982,0.316906846,0.040455329,0.02933972,0.024479508,0.279922318,-0.989887092,0.117382813,-0.070332298
1336,0.104872227,0.676620999,0.014306891,0.676772238,261.8702601,-4.03005196,0.307030677,-0.094173351,0.026533746,-0.026756115,0.375215251,0.908657481,0.123828125,0.061458717
1337,0.110235691,0.198927368,0.012838536,0.19934123,264.090813,2.220552913,0.306806913,-0.002029873,0.028495098,0.017792343,0.542143981,1.514289328,0.134166667,0.093785793
1338,0.112710714,0.532332989,0.074714319,0.537550594,258.1053522,-5.985460872,0.299524767,-0.064609168,0.023625015,-0.043208692,0.335735191,-1.831314725,0.118984375,-0.134701406
1339,0.11026144,0.485595409,0.094295573,0.494666106,263.9057553,5.800403158,0.303860978,0.039326631,0.029102756,0.049679571,0.358074288,0.202601173,0.123554688,0.041449781
1340,0.107596874,0.234859085,0.011174655,0.235124781,267.5234382,3.617682873,0.313683798,0.091292803,0.029328948,0.002102218,0.321954852,-0.335692238,0.115377604,-0.075997406
1341,0.106984377,0.097617055,0.198876104,0.221541856,265.2576727,-2.265765528,0.313427271,-0.002397799,0.025762499,-0.033336171,0.303594624,-0.171615971,0.131354167,0.149335473
1342,0.104948759,0.087836437,0.171057034,0.192290792,261.1093472,-4.148325488,0.305427429,-0.076226172,0.023411071,-0.02240548,0.346361943,0.407506659,0.133307292,0.018610272
1343,0.104058027,0.387386713,0.354497073,0.525106313,262.8330937,1.723746482,0.308181179,0.026463594,0.022608448,-0.007713228,0.353015958,0.063945242,0.120260417,-0.125380764
1344,0.106631279,0.39614671,0.157893107,0.426453337,258.3901633,-4.442930326,0.302449461,-0.053752689,0.01944963,-0.029623745,0.21332403,-1.310046452,0.123138021,0.026986492
1345,0.107493639,0.034555255,0.230750411,0.233323419,265.3633432,6.97317985,0.309231558,0.063093006,0.032183277,0.118459534,0.352690908,1.296512795,0.114544271,-0.079946591
1346,0.101951599,0.112566462,0.077944837,0.136918246,265.7185377,0.355194506,0.313684794,0.043679912,0.020565578,-0.113953076,0.350270418,-0.023741562,0.118085938,0.034738706
1347,0.10274744,0.35824287,0.158907152,0.391904882,264.7296467,-0.98889098,0.31121117,-0.024074805,0.02178797,0.011897049,0.307217111,-0.419020722,0.135442708,0.168926552
1348,0.104281902,0.179238799,0.087323296,0.199378798,264.3476971,-0.381949579,0.314651853,0.032994057,0.035090328,0.127561523,0.307095003,-0.00117094,0.127434896,-0.07679005
1349,0.105988026,0.137251737,0.180800715,0.226995458,269.4686354,5.120938319,0.312744107,-0.01799964,0.022572116,-0.118109678,0.266343736,-0.384489353,0.124101563,-0.031450094
1350,0.106204271,0.434187369,0.19025489,0.474041765,261.5911543,-7.877481183,0.301195945,-0.10873538,0.026859621,0.04037036,0.233638676,-0.307944864,0.11625,-0.073928877
1351,0.109720945,0.364471417,0.180400065,0.406673821,266.8018608,5.210706569,0.309996944,0.080212573,0.025168424,-0.015413616,0.436134582,1.845553781,0.122304688,0.055182604
1352,0.106412888,0.03354803,0.171297136,0.174551365,259.9872072,-6.814653596,0.306662245,-0.031337362,0.032777529,0.071505479,0.322349486,-1.06927928,0.133723958,0.107310976
1353,0.109941959,0.349168871,0.282284787,0.449002897,262.3433697,2.356162489,0.3095591,0.026348949,0.027072909,-0.051887564,0.427883319,0.95990497,0.127669271,-0.055071672
1354,0.108534813,0.203680997,0.158336018,0.257984967,267.1689284,4.825558654,0.307645704,-0.017629326,0.022760356,-0.039734281,0.345799385,-0.756291296,0.117070313,-0.097654919
1355,0.106377363,0.076749797,0.217638842,0.230775209,265.2223292,-1.946599161,0.313976561,0.059513193,0.018287654,-0.04204562,0.389295253,0.408882746,0.124296875,0.067933273
1356,0.10678196,0.217502162,0.316630982,0.384138476,266.4082738,1.185944561,0.312492704,-0.013896142,0.02273008,0.041602783,0.365503911,-0.222803009,0.123710938,-0.005487233
1357,0.106327534,0.517844922,0.226735369,0.565307254,261.1380785,-5.27019524,0.307832729,-0.043826606,0.022426271,-0.0028573,0.364657628,-0.007959206,0.119453125,-0.040044308
1358,0.108987331,0.633196712,0.167040681,0.654859271,259.1309631,-2.007115462,0.307928981,0.00088315,0.024891125,0.022615974,0.307268945,-0.526562879,0.120963542,0.013858644
1359,0.10611558,0.332334397,0.098812163,0.34671313,266.8969068,7.765943706,0.307664238,-0.002494851,0.02399006,-0.008491358,0.313273154,0.056581781,0.128059896,0.06687382
1360,0.110254049,0.007515271,0.213364632,0.213496945,264.213342,-2.683564783,0.306923416,-0.006719227,0.020324029,-0.033250764,0.319391646,0.055494492,0.120494792,-0.068615205
1361,0.10516119,0.267872932,0.133901433,0.299475377,266.0578809,1.844538911,0.309154003,0.021211124,0.023819405,0.033238276,0.341887124,0.213914257,0.118450521,-0.019439404
1362,0.101792812,0.277601684,0.183936451,0.333009479,265.0830509,-0.974829999,0.320090349,0.107437302,0.026620221,0.027514867,0.29953812,-0.416031378,0.124375,0.058201351
1363,0.101788998,0.146931644,0.129855329,0.196090068,258.9021193,-6.180931625,0.306953019,-0.129064339,0.024434519,-0.021472873,0.260699668,-0.381558447,0.1346875,0.101312521
1364,0.102939844,0.159810845,0.100838509,0.18896537,264.5876434,5.68552416,0.306213672,-0.007182323,0.026553695,0.020586549,0.367296612,1.035526567,0.134231771,-0.004427141
1365,0.10723877,0.123101694,0.044348842,0.130846654,264.2631836,-0.324459855,0.307136293,0.008603431,0.028412245,0.017330952,0.257741745,-1.021597574,0.119713542,-0.13538228
1366,0.103247643,0.117260064,0.094771004,0.150769579,264.6808871,0.417703519,0.309489191,0.022788876,0.020959887,-0.072179444,0.260088387,0.022728291,0.139674479,0.193330685
1367,0.104602337,0.102774673,0.129760604,0.165530806,267.0301336,2.349246524,0.310821422,0.012736157,0.026175702,0.049863265,0.314618894,0.521312511,0.143216146,0.03385839
1368,0.105287313,0.003486305,0.235222996,0.23524883,262.7880503,-4.242083313,0.304574555,-0.059331629,0.018692123,-0.071077687,0.300838305,-0.13088556,0.125117188,-0.171900657
1369,0.102524281,0.249837047,0.364212595,0.441666576,265.5071447,2.719094332,0.310432437,0.057136543,0.019418575,0.007085662,0.246184776,-0.533078882,0.125859375,0.007239139
1370,0.103877544,0.319654047,0.219201078,0.387592341,261.2488003,-4.258344328,0.303178136,-0.069835125,0.018471913,-0.009113255,0.273599978,0.263918465,0.133307292,0.071699006
1371,0.106598377,0.029097617,0.173398721,0.175823172,264.7510296,3.502229321,0.315658973,0.117082804,0.026376083,0.074149072,0.289343469,0.147689772,0.114570313,-0.175771711
1372,0.102777481,0.352358698,0.130488738,0.375744545,262.608765,-2.142264641,0.306414114,-0.089950239,0.025635331,-0.007207342,0.237279557,-0.506569253,0.118971354,0.04282107
1373,0.102100372,0.00765356,0.40991367,0.409985114,259.1651253,-3.443639671,0.307610094,0.011713762,0.0276661,0.019889925,0.502091369,2.593641982,0.128424479,0.092586587
1374,0.10405159,0.185803857,0.105578577,0.213705192,263.4279118,4.262786476,0.302279483,-0.051230455,0.023041519,-0.044445076,0.319675412,-1.75312993,0.128320313,-0.001001106
1375,0.103403568,0.435881882,0.028530892,0.436814636,264.2248434,0.796931578,0.310593604,0.080404578,0.031177022,0.0786772,0.30714592,-0.121170792,0.135429688,0.068753672
1376,0.104146004,0.311425684,0.021081494,0.312138408,258.9215164,-5.303326942,0.306073573,-0.0434009,0.02223644,-0.085846619,0.281196806,-0.249160922,0.114882813,-0.197289135
1377,0.103490114,0.23316214,0.071851801,0.243982099,263.1759133,4.254396815,0.307517768,0.0139549,0.028106052,0.056716642,0.344796437,0.614547888,0.121640625,0.065299111
1378,0.109072924,0.000441952,0.162553682,0.162554283,260.3889435,-2.78696976,0.302688629,-0.044274403,0.019736177,-0.076736506,0.28708926,-0.529069676,0.129075521,0.06816445
1379,0.107809782,0.212886404,0.119032152,0.243904232,262.7022283,2.313284818,0.311593169,0.082594922,0.033041699,0.12341665,0.279389279,-0.071421914,0.116875,-0.113167104
1380,0.103723288,0.178465674,0.248971411,0.306327865,262.1865901,-0.515638203,0.303453051,-0.078479178,0.020093479,-0.124834261,0.258663738,-0.199815705,0.117317708,0.004268167
1381,0.104430914,0.181613837,0.032566597,0.184510621,264.1702613,1.983671223,0.307203441,0.03591264,0.027150603,0.067576969,0.315041255,0.539854675,0.109713542,-0.072815284
1382,0.102437973,0.104396735,0.372068079,0.386436714,265.0042977,0.834036332,0.312729843,0.053948759,0.025658662,-0.014564338,0.255627333,-0.579998993,0.126471354,0.163589849
1383,0.106734276,0.115118345,0.002664171,0.115149169,258.5914142,-6.412883465,0.292426808,-0.190220379,0.019220392,-0.060320548,0.234358195,-0.199271869,0.11625,-0.095764496
1384,0.103918314,0.269304321,0.256544421,0.371940664,261.6289469,3.037532672,0.305131542,0.122256924,0.022960787,0.035993607,0.311536073,0.742678318,0.140351563,0.231927959
1385,0.105962992,0.205870584,0.1413282,0.24971255,259.8622391,-1.766707789,0.302394867,-0.025826704,0.027823711,0.045892665,0.370233162,0.553939514,0.123528646,-0.15876219
1386,0.105392933,0.093704573,0.235688903,0.253633211,260.4309529,0.568713803,0.306793901,0.041739365,0.020825978,-0.066396604,0.267586988,-0.973937922,0.119023438,-0.042746778
1387,0.104399443,0.44329106,0.35648604,0.568849066,265.6795648,5.248611958,0.312850451,0.058013239,0.023841035,0.028880005,0.300908906,0.319177166,0.132044271,0.124721292
1388,0.103114605,0.062820138,0.199633862,0.209284612,268.0516318,2.372066925,0.316006653,0.030608687,0.025501142,0.016099634,0.490645935,1.840059703,0.127773438,-0.041418316
1389,0.101803064,0.647047901,0.379667739,0.750212356,262.4379536,-5.613678143,0.30921317,-0.066731617,0.029945479,0.043656217,0.280281269,-2.066388355,0.117942708,-0.096566142
1390,0.10422349,0.32685524,0.019770163,0.327452603,263.376715,0.938761373,0.303787803,-0.052055132,0.016404027,-0.12992706,0.253476017,-0.25719012,0.127851563,0.095073137
1391,0.104158163,0.020962129,0.352369375,0.352992333,262.301282,-1.075432983,0.306585582,0.026860872,0.016724279,0.003074673,0.350684941,0.933281862,0.117994792,-0.094632725
1392,0.106706619,0.183849204,0.225295959,0.290789957,266.5298648,4.228582769,0.30906955,0.023278484,0.023330665,0.061911675,0.304797294,-0.430035616,0.113945313,-0.037949653
1393,0.103681803,0.066485352,0.164672782,0.177587801,265.7785168,-0.751348007,0.318679898,0.092690789,0.025668953,0.022552541,0.295770654,-0.087060985,0.135377604,0.206712182
1394,0.102988005,0.11067936,0.041700939,0.118274634,262.175819,-3.602697799,0.30925626,-0.091502285,0.018412933,-0.070454998,0.283880179,-0.115454956,0.122382813,-0.12617772
1395,0.107017756,0.195328153,0.104142694,0.221356699,262.5921486,0.416329596,0.311559498,0.021522016,0.019030214,0.005768024,0.288801624,0.045987186,0.122838542,0.004258444
1396,0.115311384,0.009929758,0.227702129,0.227918537,263.5781398,0.985991224,0.303516993,-0.069745978,0.027102793,0.070006779,0.320617975,0.275916823,0.123997396,0.010049781
1397,0.103843927,0.056161408,0.466803535,0.470169804,262.2599992,-1.318140616,0.305578048,0.019847621,0.035056612,0.076593973,0.453402971,1.278697746,0.114453125,-0.091909764
1398,0.105765343,0.040719216,0.383591416,0.385746586,261.3964522,-0.863547017,0.307569053,0.018824744,0.024977375,-0.095298109,0.365938887,-0.826963555,0.115833333,0.013049722
1399,0.109226704,0.250024367,0.104596412,0.271021389,258.5724697,-2.82398242,0.300091683,-0.068457351,0.02068253,-0.039320468,0.287311212,-0.719857621,0.123736979,0.072360014
1400,0.104948044,0.410024402,0.189145743,0.451548583,260.2892365,1.716766791,0.306528652,0.06133482,0.033080241,0.118131897,0.365831148,0.748179125,0.114010417,-0.092679788
1401,0.106712341,0.027597374,0.184677302,0.186727932,266.0094447,5.720208172,0.307610575,0.01013869,0.019175094,-0.130304955,0.370777151,0.046348938,0.115338542,0.012445843
1402,0.103721619,0.100143344,0.53067314,0.540039509,258.7028334,-7.306611331,0.303772549,-0.037003149,0.036900461,0.170893655,0.233155477,-1.326836932,0.117421875,0.020085816
1403,0.106565952,0.207623628,0.296621718,0.362066313,263.8699257,5.167092302,0.307196144,0.032126539,0.022135666,-0.138550772,0.27343302,0.377958828,0.125572917,0.076488236
1404,0.101684093,0.110352842,0.169883585,0.20257883,267.6989513,3.829025591,0.310036122,0.027929421,0.023332477,0.011769893,0.323837547,0.495697264,0.115078125,-0.103209768
1405,0.105313063,0.092324339,0.013057218,0.093243094,262.6377373,-5.061213942,0.305964283,-0.03866414,0.027301887,0.037691529,0.378078125,0.515041314,0.128190104,0.124504775
1406,0.103435278,0.245784146,0.106511876,0.26787054,260.5136085,-2.124128871,0.299284602,-0.064578365,0.027520007,0.002108755,0.290614902,-0.845584069,0.117018229,-0.108008363
1407,0.105631113,0.262357509,0.085092557,0.275811903,262.9257493,2.412140847,0.306714359,0.070336831,0.032379707,0.046006333,0.306369884,0.149150961,0.117994792,0.009245027
1408,0.109224319,0.15444518,0.263066326,0.305052792,264.3203115,1.394562194,0.307193413,0.004385961,0.029321147,-0.028002554,0.289331162,-0.155997508,0.119661458,0.015259117
1409,0.106501102,0.046910352,0.010431531,0.048056196,267.6463192,3.326007729,0.320030818,0.120537761,0.016175538,-0.123431672,0.25739141,-0.299900673,0.113450521,-0.058318058
1410,0.107899666,0.399996609,0.007202656,0.400061452,261.131175,-6.515144215,0.30956858,-0.09696265,0.026577325,0.096402398,0.450629269,1.790903222,0.120546875,0.065768083
1411,0.107724905,0.135073221,0.202931389,0.24377433,262.4449924,1.313817361,0.303924484,-0.052393607,0.019376742,-0.066842324,0.24253609,-1.931709092,0.119674479,-0.008098367
1412,0.103428364,0.114437784,0.246174192,0.271473276,269.2788175,6.833825131,0.31592294,0.116007407,0.035672632,0.157557265,0.247424588,0.047264576,0.135299479,0.151070745
1413,0.102294207,0.284208732,0.341588415,0.444361619,265.2592288,-4.019588675,0.307384106,-0.083473286,0.02691297,-0.085632042,0.381138518,1.30715057,0.126080729,-0.090119962
1414,0.102961063,0.137754703,0.212755526,0.25345862,264.3175433,-0.941685496,0.311278679,0.037825681,0.01211173,-0.1437557,0.269346507,-1.085769786,0.1203125,-0.056023403
1415,0.104247808,0.045533938,0.090246952,0.10108339,260.9265453,-3.390998049,0.30679645,-0.042995906,0.017707992,0.053682297,0.29845446,0.279218848,0.118945313,-0.013114784
1416,0.104566097,0.059537022,0.664719267,0.667380223,266.5706599,5.644114658,0.314304709,0.071803954,0.017429571,-0.002662629,0.353754011,0.528847804,0.117994792,-0.009090144
